id,Brand,Model,Price,Weight,Stiffness,Balance_Point,Image,Description
27,Yonex,Astrox 88S Tour 3U,1900000,87,Stiff,Head Heavy,https://www.yonex.com/media/catalog/product/3/a/3ax88s-t_417-1_02.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 88S Tour adalah versi terjangkau dari 88S Pro yang dirancang untuk pemain klub atau tingkat daerah yang mahir, menawarkan kombinasi kontrol dan kekuatan yang ideal untuk pemain ganda. Dengan tambahan VOLUME CUT RESIN pada frame, raket ini memiliki kekuatan lebih serta pola senar baru yang memberikan rasa lebih kompak dan solid saat pukulan. Rexis Shaft dan Rotational Generator System yang diperbarui meningkatkan distribusi bobot untuk transisi yang lebih halus dan stabil. Sweet spot diperluas hingga 2,9% berkat desain kepala Isometric yang diperkuat, sementara grommet baru memungkinkan lebih banyak pergerakan senar untuk kontrol yang lebih baik. Model 88S dirancang untuk kontrol presisi di depan lapangan, sementara 88D memberikan keseimbangan antara kekuatan dan kontrol di belakang lapangan. ENERGY BOOST CAP di bagian gagang meningkatkan kenyamanan dan stabilitas, serta penggunaan Namd graphite pada shaft dan frame memberikan fleksibilitas dan snapback yang cepat, menghasilkan kekuatan dan kecepatan smash yang lebih tinggi."
28,Yonex,Astrox 88S Tour 4U,1900000,82,Stiff,Head Heavy,https://www.yonex.com/media/catalog/product/3/a/3ax88s-t_417-1_02.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 88S Tour adalah versi terjangkau dari 88S Pro yang dirancang untuk pemain klub atau tingkat daerah yang mahir, menawarkan kombinasi kontrol dan kekuatan yang ideal untuk pemain ganda. Dengan tambahan VOLUME CUT RESIN pada frame, raket ini memiliki kekuatan lebih serta pola senar baru yang memberikan rasa lebih kompak dan solid saat pukulan. Rexis Shaft dan Rotational Generator System yang diperbarui meningkatkan distribusi bobot untuk transisi yang lebih halus dan stabil. Sweet spot diperluas hingga 2,9% berkat desain kepala Isometric yang diperkuat, sementara grommet baru memungkinkan lebih banyak pergerakan senar untuk kontrol yang lebih baik. Model 88S dirancang untuk kontrol presisi di depan lapangan, sementara 88D memberikan keseimbangan antara kekuatan dan kontrol di belakang lapangan. ENERGY BOOST CAP di bagian gagang meningkatkan kenyamanan dan stabilitas, serta penggunaan Namd graphite pada shaft dan frame memberikan fleksibilitas dan snapback yang cepat, menghasilkan kekuatan dan kecepatan smash yang lebih tinggi."
29,Yonex,Astrox 88S Game 3U,1340000,87,Medium,Head Heavy,https://www.yonex.com/media/catalog/product/3/a/3ax88s-g_417-1_02.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 88S adalah tambahan baru dalam seri Astrox, dirancang untuk pemain menengah yang ingin meningkatkan kekuatan dan kecepatan. Dengan desain shaft fleksibel sedang dan keseimbangan head-heavy, raket ini memberikan perpaduan sempurna antara kecepatan dan kekuatan, cocok untuk permainan di dekat net maupun belakang lapangan. Teknologi ISOMETRIC meningkatkan sweet spot sebesar 7%, sementara AERO+ Box Frame mengurangi hambatan angin dan meningkatkan kecepatan ayunan. Rotational Generator System + 2G-Namd Flex Force memastikan distribusi bobot yang merata untuk transisi pukulan yang cepat dan kuat. Dengan sweet spot yang diperluas dan panjang 67cm, raket ini mendukung reli cepat dan serangan presisi dari depan lapangan. Nanomesh NEO memperkuat frame dan meningkatkan fleksibilitas shaft, sementara Power Assister Bumper menambah kekuatan dengan bumper yang diinfus tungsten, mengarahkan bobot lebih besar ke shuttlecock."
30,Yonex,Astrox 88S Game 4U,1340000,82,Medium,Head Heavy,https://www.yonex.com/media/catalog/product/3/a/3ax88s-g_417-1_02.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 88S Game adalah tambahan baru dalam seri Astrox, dirancang untuk pemain menengah yang ingin meningkatkan kekuatan dan kecepatan. Dengan desain shaft fleksibel sedang dan keseimbangan head-heavy, raket ini memberikan perpaduan sempurna antara kecepatan dan kekuatan, cocok untuk permainan di dekat net maupun belakang lapangan. Teknologi ISOMETRIC meningkatkan sweet spot sebesar 7%, sementara AERO+ Box Frame mengurangi hambatan angin dan meningkatkan kecepatan ayunan. Rotational Generator System + 2G-Namd Flex Force memastikan distribusi bobot yang merata untuk transisi pukulan yang cepat dan kuat. Dengan sweet spot yang diperluas dan panjang 67cm, raket ini mendukung reli cepat dan serangan presisi dari depan lapangan. Nanomesh NEO memperkuat frame dan meningkatkan fleksibilitas shaft, sementara Power Assister Bumper menambah kekuatan dengan bumper yang diinfus tungsten, mengarahkan bobot lebih besar ke shuttlecock."
31,Yonex,Astrox 88 Play 3U,799000,87,Medium,Head Heavy,https://www.yonex.com/media/catalog/product/3/a/3ax88-pl_076_1_02.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 88 Play adalah edisi terbaru dalam seri Astrox, dirancang untuk pemain pemula hingga menengah yang ingin mengembangkan permainan mereka. Raket ini menekankan kekuatan dan presisi, ideal bagi pemain yang memerlukan raket serbaguna. Dengan fleksibilitas sedang dan keseimbangan head-heavy, raket ini efektif untuk kontrol dari belakang lapangan dan gesit di dekat net. Teknologi ISOMETRIC meningkatkan sweet spot hingga 7%, sedangkan AERO+ Box Frame mengurangi hambatan angin untuk kecepatan ayunan yang lebih baik. Rotational Generator System mendistribusikan bobot untuk kontrol maksimal, dan Slim Shaft meningkatkan aerodinamika serta akurasi. Power Assister Bumper menambah kekuatan dengan mengarahkan bobot lebih besar ke shuttlecock, menjadikannya pilihan yang ramah pengguna namun dominan."
32,Yonex,Astrox 88 Play 4U,799000,82,Medium,Head Heavy,https://www.yonex.com/media/catalog/product/3/a/3ax88-pl_076_1_02.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 88 Play adalah edisi terbaru dalam seri Astrox, dirancang untuk pemain pemula hingga menengah yang ingin mengembangkan permainan mereka. Raket ini menekankan kekuatan dan presisi, ideal bagi pemain yang memerlukan raket serbaguna. Dengan fleksibilitas sedang dan keseimbangan head-heavy, raket ini efektif untuk kontrol dari belakang lapangan dan gesit di dekat net. Teknologi ISOMETRIC meningkatkan sweet spot hingga 7%, sedangkan AERO+ Box Frame mengurangi hambatan angin untuk kecepatan ayunan yang lebih baik. Rotational Generator System mendistribusikan bobot untuk kontrol maksimal, dan Slim Shaft meningkatkan aerodinamika serta akurasi. Power Assister Bumper menambah kekuatan dengan mengarahkan bobot lebih besar ke shuttlecock, menjadikannya pilihan yang ramah pengguna namun dominan."
33,Yonex,Astrox 99 Pro 3U,2500000,87,Stiff,Head Heavy,https://www.yonex.com/media/catalog/product/a/x/ax99-pro_whitetiger.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 99 Pro adalah raket yang dirancang untuk memberikan kekuatan murni dan merupakan perombakan lengkap dari Astrox 99 sebelumnya. Diciptakan bekerja sama dengan 2x juara dunia Kento Momota, raket ini menawarkan bobot ayunan terberat di seri ASTROX untuk kekuatan mematikan di belakang lapangan. POWER ASSIST BUMPER yang diinfus tungsten ditambahkan di bagian atas frame untuk meningkatkan bobot ayunan. ROTATIONAL GENERATOR SYSTEM menyediakan distribusi bobot seimbang dengan penempatan bobot yang dioptimalkan untuk kontrol maksimal dan transisi pukulan yang lebih baik. NAMD, material grafit revolusioner, terdapat di shaft dan kepala raket, sementara VOLUME CUT RESIN yang ringan namun kuat digunakan untuk membangun seluruh frame dan mendukung shaft ekstra slim. Untuk menjaga kecepatan, Yonex memperkenalkan EXTRA SLIM SHAFT dan frame yang sepenuhnya terbenam. Desain kepala ISOMETRIC yang diperhalus memberikan sweet spot optimal, sementara pola senar baru yang terinspirasi dari Astrox 88S menawarkan kontrol dan waktu pegang shuttlecock lebih lama."
34,Yonex,Astrox 99 Pro 4U,2500000,82,Stiff,Head Heavy,https://www.yonex.com/media/catalog/product/a/x/ax99-pro_whitetiger.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 99 Pro adalah raket yang dirancang untuk memberikan kekuatan murni dan merupakan perombakan lengkap dari Astrox 99 sebelumnya. Diciptakan bekerja sama dengan 2x juara dunia Kento Momota, raket ini menawarkan bobot ayunan terberat di seri ASTROX untuk kekuatan mematikan di belakang lapangan. POWER ASSIST BUMPER yang diinfus tungsten ditambahkan di bagian atas frame untuk meningkatkan bobot ayunan. ROTATIONAL GENERATOR SYSTEM menyediakan distribusi bobot seimbang dengan penempatan bobot yang dioptimalkan untuk kontrol maksimal dan transisi pukulan yang lebih baik. NAMD, material grafit revolusioner, terdapat di shaft dan kepala raket, sementara VOLUME CUT RESIN yang ringan namun kuat digunakan untuk membangun seluruh frame dan mendukung shaft ekstra slim. Untuk menjaga kecepatan, Yonex memperkenalkan EXTRA SLIM SHAFT dan frame yang sepenuhnya terbenam. Desain kepala ISOMETRIC yang diperhalus memberikan sweet spot optimal, sementara pola senar baru yang terinspirasi dari Astrox 88S menawarkan kontrol dan waktu pegang shuttlecock lebih lama."
35,Yonex,Astrox 99 Tour 3U,2000000,87,Stiff,Head Heavy,https://www.yonex.com/media/catalog/product/a/x/ax99-t_whitetiger.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 99 Tour adalah raket yang kaku dan head-heavy, dengan kepala yang sedikit lebih besar dan sweet spot yang lebih optimal. Eyelet band khusus di ujung raket 55% lebih berat dibandingkan eyelet biasa, memusatkan bobot di kepala untuk meningkatkan massa ayun dan kekuatan pukulan. Material baru yang kuat, Volume Cut Resin, meningkatkan perilaku ayun raket, sementara shaft REXIS yang dikembangkan secara khusus menjamin performa raket tertinggi. Grip cap baru E.B. Cap Plus mempercepat rebound shaft, dan campuran material Namd memberikan daya rebound maksimum serta kontrol yang sangat baik. Energi dampak tinggi yang dihasilkan memungkinkan pukulan serangan yang jauh lebih tajam dan cepat, menghasilkan smash yang mematikan. Rotational Generator System, yang khas dari seri Astrox, mendistribusikan bobot di sepanjang T-Joint, frame, dan grip berdasarkan teori counterweight untuk kontrol optimal. Secara visual, 99 Tour identik dengan model tertinggi, Astrox 99 Pro."
36,Yonex,Astrox 99 Tour 4U,2000000,82,Stiff,Head Heavy,https://www.yonex.com/media/catalog/product/a/x/ax99-t_whitetiger.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 99 Tour adalah raket yang kaku dan head-heavy, dengan kepala yang sedikit lebih besar dan sweet spot yang lebih optimal. Eyelet band khusus di ujung raket 55% lebih berat dibandingkan eyelet biasa, memusatkan bobot di kepala untuk meningkatkan massa ayun dan kekuatan pukulan. Material baru yang kuat, Volume Cut Resin, meningkatkan perilaku ayun raket, sementara shaft REXIS yang dikembangkan secara khusus menjamin performa raket tertinggi. Grip cap baru E.B. Cap Plus mempercepat rebound shaft, dan campuran material Namd memberikan daya rebound maksimum serta kontrol yang sangat baik. Energi dampak tinggi yang dihasilkan memungkinkan pukulan serangan yang jauh lebih tajam dan cepat, menghasilkan smash yang mematikan. Rotational Generator System, yang khas dari seri Astrox, mendistribusikan bobot di sepanjang T-Joint, frame, dan grip berdasarkan teori counterweight untuk kontrol optimal. Secara visual, 99 Tour identik dengan model tertinggi, Astrox 99 Pro."
37,Yonex,Astrox 99 Game 3U,1329000,87,Medium,Head Heavy,https://www.yonex.com/media/catalog/product/a/x/ax99-g_whitetiger.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 99 Game adalah versi yang lebih terjangkau dari 99 Pro, dirancang untuk mereplikasi kemampuan Pro namun dengan cara yang lebih ramah pengguna, cocok untuk pemain klub rata-rata. Raket ini fokus pada kekuatan, ideal untuk pemain tunggal maupun ganda yang mencari pukulan head-heavy dan serangan tajam dari belakang lapangan. Dilengkapi dengan teknologi terbaru, termasuk Nanomesh Neo yang memastikan frame lebih kuat dan fleksibel, serta peningkatan fleksibilitas shaft yang menciptakan kekuatan maksimum. Rotational Generator System diterapkan untuk distribusi bobot yang menggabungkan kekuatan dan kecepatan. Raket ini juga dilengkapi dengan Power Assist Bumper, yang dipasang di bagian atas frame untuk meningkatkan kekuatan dengan mengarahkan bobot lebih besar ke shuttlecock menggunakan bumper yang diinfus tungsten."
38,Yonex,Astrox 99 Game 4U,1329000,82,Medium,Head Heavy,https://www.yonex.com/media/catalog/product/a/x/ax99-g_whitetiger.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 99 Game adalah versi yang lebih terjangkau dari 99 Pro, dirancang untuk mereplikasi kemampuan Pro namun dengan cara yang lebih ramah pengguna, cocok untuk pemain klub rata-rata. Raket ini fokus pada kekuatan, ideal untuk pemain tunggal maupun ganda yang mencari pukulan head-heavy dan serangan tajam dari belakang lapangan. Dilengkapi dengan teknologi terbaru, termasuk Nanomesh Neo yang memastikan frame lebih kuat dan fleksibel, serta peningkatan fleksibilitas shaft yang menciptakan kekuatan maksimum. Rotational Generator System diterapkan untuk distribusi bobot yang menggabungkan kekuatan dan kecepatan. Raket ini juga dilengkapi dengan Power Assist Bumper, yang dipasang di bagian atas frame untuk meningkatkan kekuatan dengan mengarahkan bobot lebih besar ke shuttlecock menggunakan bumper yang diinfus tungsten."
39,Yonex,Astrox 99 Play,879000,82,Medium,Head Heavy,https://www.yonex.com/media/catalog/product/a/x/ax99-pl_whitetiger.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 99 Play dikembangkan di Jepang dan diproduksi di China. Raket ini memiliki desain frame dan tampilan yang mirip dengan Yonex Astrox 99 Pro, menjadikannya pilihan yang terjangkau dan stylish untuk pemain dari pemula hingga tingkat lanjutan. Seperti halnya 99 Pro, raket ini dilengkapi dengan Rotational Generator System, yang memungkinkan kepala raket seimbang beradaptasi dengan setiap pukulan, membantu Anda mengontrol drive dan menyerang lawan dengan akselerasi lebih tinggi, sudut yang lebih tajam, serta kekuatan yang lebih besar pada smash. Raket ini dirancang untuk membantu Anda memimpin serangan dengan peningkatan kekuatan dan kontrol."
40,Yonex,Astrox 100 ZZ 3U,3200000,87,Stiff,Head Heavy,https://www.yonex.com/media/catalog/product/a/s/astrox100zz_kurenai.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 100 ZZ adalah raket bulutangkis yang dirancang untuk memberikan performa luar biasa dengan fokus pada kekuatan dan kecepatan. Dikenal karena SHAFT TERTIPIS YANG PERNAH DIBUAT OLEH YONEX, raket ini mampu memotong udara dengan resistensi yang sangat rendah, memungkinkan pemain melakukan ayunan yang lebih cepat dan kuat. Berbeda dengan raket tradisional yang menggunakan inti berongga, Hyper Slim Shaft pada Astrox 100 ZZ memiliki konstruksi grafit inti padat, memberikan ketahanan ekstra dan transfer kekuatan yang lebih baik. Dilengkapi dengan desain frame ISOMETRIC yang ditingkatkan untuk menciptakan SWEET SPOT YANG DILUAS hingga 2,9% lebih besar, raket ini juga memiliki cap di bagian atas gagang yang dirancang ulang untuk mengurangi puntiran shaft dan meningkatkan fleksibilitas. Grafit Namd yang digunakan di seluruh shaft dan frame meningkatkan fleksibilitas serta mempercepat snapback, menghasilkan kekuatan dramatis dalam setiap pukulan. Raket ini merupakan pilihan utama bagi pemain tingkat tinggi, termasuk mantan Juara Dunia dan Eropa, Viktor Axelsen."
41,Yonex,Astrox 100 ZZ 4U,3200000,82,Stiff,Head Heavy,https://www.yonex.com/media/catalog/product/a/s/astrox100zz_kurenai.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 100 ZZ adalah raket bulutangkis yang dirancang untuk memberikan performa luar biasa dengan fokus pada kekuatan dan kecepatan. Dikenal karena SHAFT TERTIPIS YANG PERNAH DIBUAT OLEH YONEX, raket ini mampu memotong udara dengan resistensi yang sangat rendah, memungkinkan pemain melakukan ayunan yang lebih cepat dan kuat. Berbeda dengan raket tradisional yang menggunakan inti berongga, Hyper Slim Shaft pada Astrox 100 ZZ memiliki konstruksi grafit inti padat, memberikan ketahanan ekstra dan transfer kekuatan yang lebih baik. Dilengkapi dengan desain frame ISOMETRIC yang ditingkatkan untuk menciptakan SWEET SPOT YANG DILUAS hingga 2,9% lebih besar, raket ini juga memiliki cap di bagian atas gagang yang dirancang ulang untuk mengurangi puntiran shaft dan meningkatkan fleksibilitas. Grafit Namd yang digunakan di seluruh shaft dan frame meningkatkan fleksibilitas serta mempercepat snapback, menghasilkan kekuatan dramatis dalam setiap pukulan. Raket ini merupakan pilihan utama bagi pemain tingkat tinggi, termasuk mantan Juara Dunia dan Eropa, Viktor Axelsen."
42,Yonex,Astrox 100 Tour 3U,2000000,87,Stiff,Head Heavy,https://www.yonex.com/media/catalog/product/a/s/astrox100tour.png?quality=80&fit=bounds&height=819&width=600&canvas=600:819,"Yonex Astrox 100 Tour adalah salah satu raket serangan terbaik di pasaran. Dengan keseimbangan head-heavy, shaft yang kaku, dan ketegangan senar maksimum 28lbs, Astrox 100 Tour menghasilkan semua kekuatan yang Anda butuhkan dalam permainan. Teknologi NAMD merupakan material grafit inovatif yang meningkatkan adhesi serat grafit dan resin dengan menempelkan nanomaterial langsung ke serat grafit, menghasilkan shaft yang dapat melentur dan menyimpan energi, memberikan kekuatan eksplosif saat benturan dengan shuttlecock. Rotational Generator System mendistribusikan bobot di seluruh grip, ujung frame, dan sambungan untuk kontrol maksimal, memungkinkan transisi yang mulus dan cepat ke pukulan berikutnya. Solid Feel Core yang terintegrasi mengurangi getaran berbahaya saat benturan, dan teknologi ini diterapkan pada semua raket yang diproduksi di Jepang. Terakhir, Energy Boost CAP PLUS adalah cap berbentuk unik yang memaksimalkan performa shaft; bagian depan memungkinkan shaft melentur, sementara kurva berbentuk busur di sisi-sisinya menstabilkan wajah raket dan mencegah puntiran."
